topic,qos,tagMode,deviceId,field,dataType,monitoring
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B4-03,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B4-04,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B4-05,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B4-06,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B4-07,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B4-08,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B4-09,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B4-10,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B4-11,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B4-12,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B4-13,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B4-14,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B4-15,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B4-16,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B4-17,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B4-18,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B4-19,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B4-20,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B5-01,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B5-02,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B5-03,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B5-04,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B5-05,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B5-06,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B5-07,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B5-08,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B5-09,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B5-10,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B5-11,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B5-12,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B5-13,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B5-14,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B5-15,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B5-16,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B5-17,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B5-18,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B5-19,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B5-20,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B6-01,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B6-02,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B6-03,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B6-04,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B6-05,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B6-06,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B6-07,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B6-08,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B6-09,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B6-10,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B6-11,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B6-12,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B6-13,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B6-14,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B6-15,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B6-16,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B6-17,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B6-18,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B6-19,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B6-20,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B7-01,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B7-02,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B7-03,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B7-04,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B7-05,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B7-06,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B7-07,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B7-08,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B7-09,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B7-10,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B7-11,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B7-12,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B7-13,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B7-14,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B7-15,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B7-16,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B7-17,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B7-18,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B7-19,raw_payload,STRING,true
ot/sensor/wiring/actual,1,raw,LDR-GJ-O1B7-20,raw_payload,STRING,true
